YEAR,ID,MARITAL,AGE,EDUC,DEGREE,SEX,RACE,RACECEN1,RACECEN2,RACECEN3,COHORT,ZODIAC,DIVORCE,WIDOWED,SIBS,CHILDS,AGEKDBRN,HOMPOP,BABIES,PRETEEN,TEENS,ADULTS,UNRELAT,HHTYPE1,PRESTG80,SPPRES80,INCOME06,RINCOM06,SATFIN,WRKSTAT,HRS1,WRKSLF,PARTFULL,SPWRKSTA,SPHRS1,DWELOWN,SEI,SPSEI,MASEI,PASEI,HAPMAR,EVSTRAY,DIVLAW,AGED,SPANKING,ABANY,ABDEFCTW,ABDEFECT,ABHLTH,ABNOMORE,ABPOOR,ABPOORW,ABRAPE,MARHOMO,HAPPY,FATALISM,HEALTH,LIFE,LETDIE1,OWNGUN,HUNT,NEWS,TVHOURS,GETAHEAD,RICHWORK,RACDIF1,RACDIF2,RACDIF3,RACDIF4,FEAR,PARTYID,POLVIEWS,NATENVIR,NATHEAL,NATCRIME,NATEDUC,NATARMS,NATAID,NATFARE,NATSOC,NATCHLD,NATSCI,NATFAREY,CAPPUN,GUNLAW,COURTS,GRASS,AFFRMACT,WRKWAYUP,WORKWHTS,WORKBLKS,INTLWHTS,INTLBLKS,DISCAFF,FEJOBAFF,DISCAFFM,DISCAFFW,INCGAP,TAXRICH,RELIG,DENOM,FUND,ATTEND,RELITEN,POSTLIFE,PRAY,REBORN,RELEXP,SEXEDUC,PREMARSX,TEENSEX,XMARSEX,HOMOSEX,PORNLAW,XMOVIE,PARTNERS,SEXFREQ,NUMWOMEN,NUMMEN,SEXORNT,FECHLD,FEPRESCH,FEFAM,MEOVRWRK
2008,480,1,54,14,1,2,1,1,0,0,1954,12,1,0,3,1,20,2,0,0,0,2,0,1,38,52,98,20,2,1,45,2,1,1,30,1,40.1,69.2,38.4,42.9,2,0,3,3,2,7,8,7,7,7,7,1,7,0,2,5,0,0,1,7,0,4,0,0,9,1,0,0,8,7,3,5,1,2,2,1,2,2,1,1,1,2,0,0,7,1,0,3,4,4,4,3,5,0,4,2,0,0,0,4,0,3,0,4,1,1,1,1,1,4,2,0,0,2,0,0,0,0,998,3,3,3,2,4
2008,481,5,28,6,0,1,1,1,0,0,1980,3,7,7,2,0,0,4,0,0,0,2,1,16,42,0,10,0,1,1,60,2,1,0,-1,2,32.3,-1,-1,29.2,0,7,1,2,2,7,2,7,7,7,7,1,7,0,2,4,0,0,1,7,0,2,5,0,9,0,0,1,1,7,3,4,1,2,1,2,3,1,2,2,1,2,0,0,7,1,0,9,2,6,4,6,6,0,1,2,0,0,0,2,0,2,0,2,1,2,1,1,1,4,1,0,0,1,0,2,3,10,9,3,2,2,2,2
2008,482,3,40,15,3,1,3,4,0,0,1968,10,7,0,1,3,20,3,0,0,2,2,0,13,51,0,16,16,3,1,40,2,1,0,-1,1,51.9,-1,-1,73.8,0,0,2,1,3,7,3,7,7,7,7,1,7,0,2,4,0,0,1,7,0,1,1,0,9,1,0,0,0,7,3,4,1,1,1,1,2,1,1,1,1,1,0,0,7,1,0,1,4,4,4,6,6,0,3,3,0,0,0,9,0,9,6,9,1,1,0,0,1,3,1,0,0,2,0,2,1,5,0,3,3,2,3,2
2008,483,5,20,12,1,2,2,2,0,0,1988,3,7,7,6,1,18,1,0,0,0,1,-1,4,23,0,2,0,3,2,15,2,2,0,-1,2,22.5,-1,29.8,-1,0,7,2,3,2,7,1,7,7,7,7,1,7,0,1,5,0,0,0,7,0,5,2,0,7,1,0,0,1,7,0,7,1,1,1,1,3,3,2,1,1,8,0,0,7,3,0,4,1,1,5,4,3,0,4,2,0,0,0,4,0,3,5,4,1,1,1,0,1,1,1,0,0,1,0,2,6,0,2,3,1,4,3,3
2008,484,5,22,12,0,2,2,2,0,0,1986,2,7,7,5,1,19,1,0,0,0,1,-1,4,23,0,1,0,3,1,9,2,1,0,-1,0,22.5,-1,32.4,-1,0,7,0,1,0,0,1,0,8,0,0,1,0,4,3,1,1,2,7,0,4,0,-1,1,1,7,7,7,7,1,3,1,1,1,1,1,3,2,2,2,1,1,0,0,1,2,1,0,0,0,0,0,0,2,0,0,0,5,8,1,60,1,4,3,0,1,0,0,7,0,0,1,8,2,1,5,6,0,5,3,0,0,0,0
2008,485,4,23,11,0,2,2,2,0,0,1985,10,7,0,6,1,22,1,0,0,0,1,-1,4,28,0,2,2,3,4,-1,2,2,0,-1,0,32.4,-1,-1,63.5,0,1,0,1,0,0,1,0,0,0,0,1,0,5,3,1,3,3,7,0,4,0,-1,2,1,7,7,7,7,1,3,2,2,2,2,2,2,3,2,1,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,1,1,18,1,2,2,0,5,0,0,7,0,0,1,4,2,1,5,5,2,2,3,0,0,0,0
2008,486,4,31,13,1,2,2,2,0,0,1977,11,7,0,7,1,20,1,0,0,0,1,-1,4,38,0,14,14,2,1,40,2,1,0,-1,0,33.6,-1,-1,29.2,0,0,0,2,0,0,2,0,1,0,0,1,0,4,3,1,2,1,7,0,4,0,-1,1,1,7,7,7,7,1,1,1,1,1,1,3,3,1,3,1,1,3,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,1,1,60,1,7,1,8,2,1,1,7,0,0,1,1,2,0,1,3,0,5,3,0,0,0,0
2008,487,1,50,12,1,2,1,1,0,0,1958,12,0,0,4,1,23,2,0,0,0,2,0,1,28,35,18,11,2,1,58,2,2,8,-1,0,33.2,37.4,-1,38.2,1,0,0,1,0,0,1,0,0,0,0,1,0,5,2,5,2,2,7,1,4,0,-1,1,0,7,7,7,7,1,0,5,2,1,1,1,3,3,3,1,3,3,0,1,1,2,0,0,0,0,0,0,0,2,0,0,0,1,1,1,60,1,4,1,1,1,1,1,7,0,0,1,1,1,0,1,3,0,5,3,0,0,0,0
2008,488,1,28,16,3,2,2,2,0,0,1980,10,0,0,3,0,0,1,0,0,0,1,-1,4,42,49,15,15,3,1,32,2,1,3,-1,0,51,-1,64.4,-1,1,0,0,2,0,0,1,0,1,0,0,2,1,5,3,2,1,2,7,0,4,0,-1,1,1,7,7,7,7,1,0,5,1,2,1,2,3,3,2,1,2,3,0,0,1,2,0,0,0,0,0,0,0,3,0,0,0,1,2,1,18,1,4,1,1,2,1,1,7,0,0,1,2,2,0,1,6,0,17,3,0,0,0,0
2008,489,1,39,16,3,1,1,1,0,0,1969,5,0,0,1,3,26,4,0,0,0,2,0,11,65,69,25,25,1,1,50,2,1,1,40,1,76.4,74.4,38.4,53.7,2,0,3,1,2,7,4,7,7,7,7,4,7,0,2,4,0,0,7,7,0,3,2,0,9,0,0,1,1,7,3,5,0,0,0,0,0,0,0,1,2,1,2,1,7,3,0,3,2,4,5,4,4,0,0,0,3,3,3,1,22,3,4,2,1,3,0,0,1,4,3,0,0,2,1,1,4,40,0,3,2,3,3,3
2008,490,1,48,13,1,2,1,1,0,0,1960,9,0,0,1,3,30,2,0,0,0,2,0,1,46,44,22,0,2,7,-1,2,0,1,40,1,38.4,50.7,74.4,58.3,2,0,2,2,2,7,4,7,7,7,7,1,7,0,2,5,0,0,7,7,0,2,1,0,7,0,0,1,1,7,6,6,0,0,0,0,0,0,0,2,1,1,1,1,7,3,0,4,1,2,4,5,5,0,0,0,2,2,2,1,14,1,3,2,1,2,0,0,1,4,1,0,0,2,0,1,4,0,4,3,1,3,3,2
2008,491,1,37,16,3,2,1,1,0,0,1971,2,0,0,2,3,30,5,2,1,0,2,0,11,50,62,21,0,3,2,1,1,2,1,55,1,62.5,78,64.2,48.8,1,0,1,1,2,7,4,7,7,7,7,4,7,0,2,5,0,0,7,7,0,4,3,0,7,0,0,0,1,7,5,5,0,0,0,0,0,0,0,3,2,1,3,1,7,2,8,4,1,5,7,4,4,0,0,0,3,3,3,2,0,2,0,2,8,5,0,0,1,3,1,0,0,2,0,1,8,0,3,3,3,2,3,4
2008,492,1,65,12,1,1,1,1,0,0,1943,7,0,0,3,3,22,2,0,0,0,2,0,1,49,46,22,22,2,1,45,2,1,7,-1,0,64.1,38.4,32,32.3,1,0,0,2,0,0,4,1,1,0,0,1,1,5,1,5,2,2,7,1,1,0,-1,1,1,7,7,7,7,0,6,6,0,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,2,4,1,14,1,3,1,1,1,1,1,7,0,0,1,1,1,0,1,9,3,0,3,0,0,0,0
2008,493,1,43,16,3,2,1,1,0,0,1965,8,0,0,3,2,26,4,0,0,2,2,0,11,65,49,25,0,2,1,40,2,1,1,40,1,76.4,64.2,-1,37.3,2,8,8,1,3,7,3,7,7,7,7,1,7,0,2,5,0,0,7,7,0,2,1,0,9,0,0,0,1,7,5,5,0,0,0,0,0,0,0,2,2,2,3,1,7,2,0,4,3,4,5,4,4,0,0,0,2,3,1,2,0,2,6,2,1,3,0,0,1,4,2,0,0,2,0,9,8,998,998,9,1,3,3,4
2008,494,1,52,19,4,2,1,1,0,0,1956,1,0,0,3,3,25,4,0,0,1,3,0,11,75,75,98,98,1,1,40,2,1,1,40,1,92.3,92.3,-1,32.3,1,0,2,1,2,7,8,7,7,7,7,1,7,0,2,5,0,0,7,7,0,2,1,0,9,0,0,1,0,7,3,4,0,0,0,0,0,0,0,1,1,2,1,0,7,2,0,3,3,4,4,4,4,0,0,0,1,3,4,1,60,1,7,1,1,1,1,1,1,1,1,0,0,1,0,1,3,0,1,3,1,4,3,1
2008,495,5,29,16,3,1,1,1,0,0,1979,2,7,7,0,0,0,1,0,0,0,1,-1,4,17,0,17,17,3,2,23,2,2,0,-1,2,29,-1,-1,-1,0,7,3,3,8,7,4,7,7,7,7,4,7,0,3,5,0,0,7,7,0,2,1,0,7,1,1,0,1,7,3,3,0,0,0,0,0,0,0,1,8,1,1,0,7,3,1,3,1,5,5,3,5,0,0,0,8,2,8,2,0,2,0,2,8,6,0,0,1,4,1,0,0,8,1,6,5,25,25,1,8,3,3,3
2008,496,5,24,17,3,2,1,1,0,0,1984,12,7,7,4,0,0,1,0,0,0,1,-1,4,86,0,3,0,1,2,10,2,1,0,-1,2,97.2,-1,58.3,76.4,0,7,2,1,4,7,3,7,7,7,7,3,7,0,1,5,0,0,7,7,0,4,8,0,7,0,0,1,1,7,0,2,0,0,0,0,0,0,0,1,1,2,3,0,7,8,1,4,1,4,4,4,4,0,0,0,2,3,5,3,0,3,6,1,0,3,0,0,1,4,2,0,0,2,1,1,1,2,13,2,3,3,3,4
2008,497,5,71,16,3,1,1,1,0,0,1937,3,7,7,99,0,0,1,0,0,0,1,-1,4,61,0,1,0,1,7,-1,2,0,0,-1,0,76.3,-1,-1,22.9,0,7,0,1,0,9,9,9,9,9,9,9,9,2,1,5,4,2,7,0,4,0,-1,1,7,7,7,7,7,1,2,4,0,0,0,0,0,0,0,2,2,2,2,1,1,3,8,0,0,0,0,0,0,3,0,0,0,4,3,3,0,3,7,1,9,9,9,9,7,0,0,1,9,1,0,99,9,999,999,3,0,0,0,0
2008,498,5,42,11,0,2,3,16,0,0,1966,9,7,7,4,3,18,1,0,0,0,1,-1,4,42,0,14,12,2,2,24,2,2,0,-1,0,29.3,-1,-1,-1,0,7,0,1,0,0,1,0,1,0,0,1,1,5,3,1,4,1,7,0,4,0,-1,1,1,7,7,7,7,0,3,3,0,0,0,0,0,0,0,1,1,1,1,0,1,2,1,0,0,0,0,0,0,1,0,0,0,3,1,2,0,2,8,1,1,2,1,0,7,0,0,1,1,1,0,1,1,0,1,3,0,0,0,0
2008,499,1,42,18,4,2,1,1,0,0,1966,99,0,0,1,2,35,4,0,0,0,2,0,11,74,66,20,15,3,2,24,2,2,1,40,2,87,80.3,-1,-1,2,7,8,0,3,0,0,1,1,0,1,0,1,1,2,0,1,2,7,0,4,3,1,2,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,8,1,0,1,3,7,4,3,4,4,4,4,3,0,0,1,0,0,1,70,2,3,2,1,5,0,0,1,4,1,1,4,0,7,-1,-1,-1,-1,0,1,3,4,2
2008,500,5,20,12,1,1,1,1,0,0,1988,5,7,7,5,0,0,2,0,0,0,2,2,3,36,0,23,4,1,4,-1,2,1,0,-1,3,28.6,-1,73.2,28.6,0,7,2,0,2,0,0,1,1,1,1,0,0,5,1,0,1,1,7,0,4,2,6,1,0,1,1,0,1,1,3,4,0,0,0,0,0,0,0,1,2,1,1,1,1,2,7,4,1,1,6,5,3,3,0,0,2,0,0,2,0,2,2,2,1,3,0,0,1,4,2,2,1,0,7,3,6,22,0,3,2,3,2,4
2008,501,2,74,16,3,2,1,1,0,0,1934,7,0,7,6,7,23,1,0,0,0,1,-1,4,66,0,8,0,3,5,-1,2,0,0,-1,0,73.2,-1,-1,26.9,0,0,0,3,0,0,1,0,0,0,0,1,0,5,1,8,3,3,7,0,4,0,-1,3,7,7,7,7,7,0,5,8,0,0,0,0,0,0,0,8,2,3,1,0,1,1,1,0,0,0,0,0,0,2,0,0,0,2,5,4,0,3,2,4,1,2,0,0,7,0,0,1,1,1,0,0,0,0,1,3,0,0,0,0
2008,502,1,42,8,0,2,3,98,0,0,1966,2,0,0,4,3,19,3,0,0,0,3,0,1,30,22,21,17,3,1,40,2,1,1,40,1,29.4,28.4,33.1,37.6,2,0,2,2,1,7,1,7,7,7,7,1,7,0,2,4,0,0,7,7,0,3,5,0,9,1,0,1,1,7,0,4,0,0,0,0,0,0,0,2,1,1,1,0,7,2,0,3,3,3,5,6,4,0,0,0,1,2,2,2,0,2,2,2,0,1,0,0,1,3,1,0,0,1,0,1,4,0,1,3,2,1,3,2
2008,503,1,39,6,0,2,1,1,0,0,1969,10,1,0,6,2,17,3,0,0,1,2,0,11,0,30,10,0,3,7,-1,0,2,2,15,2,-1,35.1,-1,26.5,2,7,3,0,2,0,0,1,1,0,0,0,1,3,3,0,3,2,7,0,4,3,5,2,7,1,0,0,1,1,3,3,0,0,0,0,0,0,0,1,1,8,1,1,1,3,7,3,3,4,4,4,4,3,0,0,8,0,0,2,0,2,0,2,1,5,0,0,1,2,1,2,4,0,7,-1,-1,-1,-1,0,8,8,8,3
2008,504,1,71,18,4,1,1,1,0,0,1937,3,0,0,1,1,26,3,0,0,0,3,0,1,51,46,25,0,1,5,-1,2,0,7,-1,0,63.5,38.4,33.1,39.4,1,0,0,1,0,0,3,1,1,0,0,2,1,4,1,5,2,1,7,0,4,0,-1,1,7,7,7,7,7,0,3,4,0,0,0,0,0,0,0,2,2,1,1,1,1,2,0,0,0,0,0,0,0,2,0,0,0,4,1,10,0,3,4,9,1,2,0,0,7,0,0,1,4,2,0,1,1,998,0,3,0,0,0,0
2008,505,1,62,12,1,2,1,1,0,0,1946,2,1,0,3,2,20,2,0,0,0,2,0,1,71,43,22,19,2,2,25,1,2,5,-1,0,87.9,45.9,-1,52.4,1,0,0,2,0,0,1,1,1,0,0,1,1,3,1,4,1,2,7,0,4,0,-1,1,0,7,7,7,7,0,4,4,0,0,0,0,0,0,0,1,2,2,2,1,1,2,1,0,0,0,0,0,0,3,0,0,0,4,3,2,0,2,3,2,1,5,0,0,7,0,0,1,4,2,0,1,8,0,5,3,0,0,0,0
2008,506,1,42,12,1,2,1,1,0,0,1966,10,0,0,3,2,27,4,0,0,2,2,0,11,34,69,98,98,3,1,40,2,1,2,32,1,37.7,73.9,37.9,-1,1,8,3,0,2,0,0,1,1,0,0,0,1,5,2,0,2,1,7,0,4,5,2,1,0,0,0,8,8,1,5,6,0,0,0,0,0,0,0,1,2,2,1,1,1,2,7,4,2,4,4,4,4,1,0,0,2,0,0,1,70,2,8,1,1,1,1,1,1,1,1,1,1,0,7,99,9,0,997,9,2,3,2,4
2008,507,5,20,13,1,2,1,1,0,0,1988,6,7,7,0,0,0,3,0,0,0,3,0,1,0,0,98,99,1,4,-1,1,1,0,-1,1,-1,-1,-1,-1,0,7,8,0,4,1,0,1,1,1,1,0,1,1,1,0,1,1,7,0,4,3,2,3,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,2,1,1,1,0,1,1,7,3,4,4,4,4,4,2,0,0,1,0,0,4,0,3,3,4,1,5,0,0,1,4,3,1,4,0,7,3,5,0,3,3,1,3,4,3
2008,508,1,47,16,2,1,1,1,0,0,1961,3,0,0,5,2,32,4,0,1,1,2,0,11,64,64,21,21,2,1,48,2,1,7,-1,1,86.6,78.5,33.1,37.8,1,0,3,0,2,1,0,1,1,1,1,0,1,5,2,0,2,1,7,1,4,4,1,1,1,0,0,0,0,0,4,5,0,0,0,0,0,0,0,2,2,1,2,1,1,2,7,4,2,4,4,4,4,3,0,0,3,0,0,1,70,2,3,1,1,3,0,0,0,2,1,1,4,0,7,1,9,999,0,3,3,2,3,2
2008,509,3,46,15,2,1,1,1,0,0,1962,10,7,0,3,1,26,2,0,0,1,1,0,2,51,0,18,18,2,1,48,2,1,0,-1,1,44.7,-1,35.4,-1,0,0,3,3,3,7,4,7,7,7,7,4,7,0,2,5,0,0,7,7,0,1,4,0,9,0,1,0,0,7,4,7,0,0,0,0,0,0,0,3,2,1,1,0,7,2,1,4,3,7,7,6,3,0,0,0,3,1,1,4,0,3,0,4,0,6,0,0,1,3,1,0,0,2,0,0,0,7,0,3,2,2,3,4
2008,510,1,46,16,4,1,1,1,0,0,1962,10,0,0,1,2,30,4,0,1,1,2,0,11,51,47,25,25,1,1,50,2,1,2,12,1,63.5,38,50.7,50.7,1,0,3,0,2,1,0,1,1,1,1,0,1,4,2,0,2,2,7,0,4,1,2,1,0,0,0,1,0,0,6,5,0,0,0,0,0,0,0,3,2,2,2,1,1,2,7,4,2,4,4,4,4,3,0,0,2,0,0,3,0,3,7,1,8,4,0,0,1,4,3,1,4,0,7,1,2,3,0,3,3,2,2,2
2008,511,5,31,14,1,1,3,5,0,0,1977,7,7,7,2,1,28,5,1,0,0,4,0,11,35,0,23,17,1,1,42,2,1,0,-1,1,33.9,-1,25.9,-1,0,7,2,1,2,7,4,7,7,7,7,3,7,0,2,4,0,0,1,7,0,3,1,0,9,0,8,0,1,7,1,3,2,2,1,2,3,2,2,2,2,1,0,1,7,3,0,1,1,3,6,5,4,0,2,2,0,0,0,4,0,3,0,4,8,6,0,0,1,4,1,0,0,2,0,1,4,5,0,3,3,2,2,1
2008,512,1,40,14,1,2,1,1,0,0,1968,2,1,0,3,2,26,4,0,1,1,2,0,11,0,0,98,99,1,2,21,9,2,9,99,9,-1,-1,-1,37.3,9,7,3,0,2,0,0,1,1,0,0,0,1,5,9,0,1,8,1,9,9,3,3,2,8,0,0,0,1,0,3,4,1,8,1,1,8,8,1,1,8,8,0,9,1,2,7,9,2,4,5,5,5,8,8,8,0,0,0,99,99,9,9,9,8,9,9,9,1,3,1,8,9,0,7,-1,-1,-1,-1,0,8,8,8,3
2008,513,3,57,9,0,2,1,1,0,0,1951,12,7,0,1,4,16,1,0,0,0,1,-1,4,39,0,9,9,3,1,50,2,1,0,-1,2,36.5,-1,29.3,29.3,0,1,1,1,4,7,2,7,7,7,7,1,7,0,2,3,0,0,1,7,0,1,3,0,9,1,0,1,0,7,2,2,2,1,1,1,1,3,3,1,1,3,0,0,7,2,1,4,2,4,4,4,4,0,4,4,0,0,0,2,0,2,0,2,1,1,0,1,1,4,3,0,0,2,1,2,5,0,10,3,1,3,4,4
2008,514,3,57,16,4,2,1,1,0,0,1951,2,7,0,0,2,32,1,0,0,0,1,-1,4,66,0,19,19,1,1,40,2,1,0,-1,1,80.3,-1,38.4,38,0,1,8,1,3,7,3,7,7,7,7,3,7,0,3,5,0,0,8,7,0,3,1,0,9,1,0,1,0,7,0,2,1,1,1,8,3,8,8,8,1,1,0,0,7,8,1,2,5,4,4,4,4,0,8,3,0,0,0,4,0,3,2,4,0,2,0,1,1,4,3,0,0,2,0,1,3,0,20,3,1,4,4,3
2008,515,3,38,18,4,2,1,1,0,0,1970,4,7,0,1,1,26,2,0,1,0,1,0,2,49,0,23,22,2,1,40,2,1,0,-1,0,64.2,-1,-1,80.3,0,7,0,3,0,0,4,1,1,0,0,1,1,5,2,5,1,2,7,0,4,0,-1,2,8,7,7,7,7,0,5,4,1,1,1,1,2,8,3,1,8,8,0,1,1,8,1,0,0,0,0,0,0,2,0,0,0,1,3,3,0,3,0,2,8,6,0,0,7,0,0,2,1,8,0,-1,-1,-1,-1,0,0,0,0,0
2008,516,1,45,14,1,2,1,1,0,0,1963,6,0,0,6,2,21,4,0,0,0,4,0,1,31,64,25,21,2,1,70,2,1,1,60,1,38.5,86.6,80.3,38.4,1,0,1,2,3,7,4,7,7,7,7,4,7,0,1,5,0,0,1,7,0,1,1,0,9,0,1,1,0,7,3,2,1,1,1,1,1,3,3,1,1,1,0,1,7,2,8,4,1,4,4,3,3,0,3,4,0,0,0,1,22,3,2,2,8,1,0,0,1,4,1,0,0,2,1,1,4,0,1,3,1,4,4,5
2008,517,1,48,12,1,2,1,1,0,0,1960,7,0,0,2,2,25,2,0,0,0,2,0,1,36,54,24,3,1,2,20,2,2,1,50,1,33.1,68.8,33.1,28.4,1,0,1,0,4,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,4,4,2,1,1,1,0,0,0,1,2,4,2,2,1,2,2,2,2,1,1,2,0,0,0,2,7,1,1,4,3,5,5,2,1,2,0,0,0,2,0,2,5,2,1,2,1,0,1,4,2,1,4,0,7,1,4,0,1,3,1,3,4,5
2008,518,1,54,16,3,2,1,1,0,0,1954,1,0,0,1,3,28,3,0,0,0,3,0,1,36,54,21,10,2,1,35,2,1,1,40,1,33.1,49.6,56.6,43.3,1,0,1,0,2,1,0,1,1,1,1,0,1,2,1,0,1,1,1,1,2,1,4,1,1,0,0,1,0,0,2,3,1,1,2,1,3,3,2,1,1,2,0,0,1,2,7,2,3,4,4,4,4,2,4,3,0,0,0,1,60,3,7,1,1,4,0,0,1,4,2,1,4,0,7,1,5,0,1,3,2,3,3,1
2008,519,1,45,18,4,2,1,1,0,0,1963,8,1,0,2,4,26,11,0,4,4,3,0,11,64,73,25,19,2,1,40,2,1,1,40,1,85.1,92.8,-1,97.2,1,7,1,2,3,7,4,7,7,7,7,4,7,0,2,4,0,0,1,7,0,4,0,0,9,1,0,1,0,7,0,2,2,2,2,1,8,2,2,2,1,2,0,1,7,2,1,4,2,6,6,6,6,0,4,2,0,0,0,3,0,3,7,3,0,5,0,0,1,4,3,0,0,2,0,-1,-1,-1,-1,0,2,3,3,4
2008,520,5,65,20,4,1,1,1,0,0,1943,3,7,7,3,0,0,1,0,0,0,1,-1,4,65,0,20,0,1,5,-1,2,0,0,-1,0,64.4,-1,38.4,81,0,7,0,1,0,0,8,8,1,0,0,1,1,3,1,5,2,1,7,0,4,0,-1,1,7,7,7,7,7,1,5,5,1,1,2,1,3,3,2,2,1,1,0,1,1,2,1,0,0,0,0,0,0,2,0,0,0,2,4,1,60,2,7,1,8,2,0,1,7,0,0,2,4,1,0,-1,-1,-1,-1,0,0,0,0,0
2008,521,3,37,20,4,2,3,4,0,0,1971,12,7,0,3,2,31,3,1,1,0,1,0,2,86,0,25,25,1,1,32,2,1,0,-1,1,97.2,-1,-1,76.4,0,7,2,1,2,7,3,7,7,7,7,2,7,0,1,5,0,0,1,7,0,1,2,0,9,0,0,1,0,7,1,2,1,1,1,1,3,1,3,2,1,2,0,0,7,2,0,3,2,4,4,4,4,0,3,2,0,0,0,9,0,9,2,9,1,5,0,0,1,3,2,0,0,2,0,-1,-1,-1,-1,0,1,4,4,3
2008,522,1,35,16,3,2,3,5,0,0,1973,6,0,0,1,2,30,4,2,0,0,2,0,11,51,74,25,1,2,2,99,1,2,1,40,1,36.5,83.7,32.3,63.9,1,0,2,1,2,7,3,7,7,7,7,3,7,0,2,4,0,0,1,7,0,3,1,0,7,0,0,0,1,7,2,4,2,1,1,2,1,2,2,8,1,2,0,0,7,2,0,4,1,3,5,3,3,0,2,3,0,0,0,1,10,1,6,1,1,3,1,1,0,2,2,0,0,1,0,1,4,0,1,3,3,2,2,3
2008,523,2,71,12,1,2,1,3,1,0,1937,11,0,7,11,5,17,6,0,1,3,2,0,13,35,0,11,0,3,7,-1,2,0,0,-1,0,19.4,-1,37.6,19.4,0,0,0,1,0,0,1,1,0,0,0,2,1,4,2,5,3,1,7,0,4,0,-1,1,7,7,7,7,7,0,0,3,1,1,1,2,1,3,1,1,8,8,0,1,1,2,0,0,0,0,0,0,0,3,0,0,0,2,4,2,0,2,2,2,0,1,0,0,7,0,0,1,1,2,0,0,0,0,1,3,0,0,0,0
2008,524,1,54,14,2,2,1,1,0,0,1954,3,0,0,3,2,26,3,0,0,0,3,0,1,47,53,22,22,1,5,-1,2,1,5,-1,1,38,52.4,-1,45.9,1,0,2,0,3,0,0,8,1,0,0,0,1,4,1,0,2,1,1,0,4,1,2,1,7,1,0,1,1,0,2,5,2,1,1,2,1,3,2,1,1,2,0,1,1,3,7,4,2,3,4,5,4,3,3,2,0,0,0,2,0,2,2,2,1,2,0,0,1,1,1,1,1,0,7,1,2,0,1,3,2,3,3,2
2008,525,5,23,11,1,2,2,2,0,0,1985,5,7,7,4,0,0,2,0,0,0,1,0,2,31,0,11,5,3,1,38,2,1,0,-1,2,27.5,-1,63.5,-1,0,7,2,0,1,0,0,0,1,1,0,0,1,2,3,0,3,2,1,0,4,3,5,2,1,1,0,1,0,1,3,4,1,1,1,1,1,2,1,2,2,3,0,1,1,2,7,1,2,4,3,4,6,2,1,2,0,0,0,4,0,3,2,4,1,2,0,1,1,3,1,1,1,0,7,2,4,0,5,3,4,3,2,2
2008,526,5,24,12,1,2,2,2,16,0,1984,6,7,7,2,2,20,2,0,0,0,2,1,5,33,0,3,0,2,1,42,2,2,0,-1,2,27.7,-1,29.3,-1,0,7,3,0,8,0,0,0,1,0,0,0,1,2,2,0,2,1,0,0,4,2,1,1,1,0,0,0,0,1,7,4,1,1,1,1,2,3,2,1,2,1,0,0,1,2,7,2,1,5,5,4,4,2,2,3,0,0,0,1,99,9,2,9,8,1,1,0,1,4,2,1,4,0,7,1,3,0,4,3,1,3,4,3
2008,527,5,22,16,3,2,2,2,0,0,1986,6,7,7,0,0,0,2,0,0,0,2,0,3,38,0,20,4,1,2,15,2,2,0,-1,3,40.1,-1,-1,69.7,0,7,3,1,1,7,4,7,7,7,7,4,7,0,1,3,0,0,1,7,0,1,3,0,7,1,0,1,0,7,1,3,1,1,2,1,3,1,1,1,1,3,0,0,7,1,1,1,4,4,4,4,4,0,2,2,0,0,0,4,0,3,5,4,1,6,0,0,1,3,2,0,0,2,1,5,4,5,3,2,1,2,4,5
2008,528,5,50,12,1,1,1,1,0,0,1958,99,7,7,2,0,0,1,0,0,0,1,-1,4,22,0,98,0,3,4,-1,2,0,0,-1,2,38.7,-1,22.5,27.7,0,7,8,1,3,7,2,7,7,7,7,2,7,0,2,2,0,0,1,7,0,4,4,0,9,0,8,8,8,7,1,8,3,3,3,3,3,3,8,8,8,3,0,1,7,8,0,8,8,8,8,8,8,0,8,8,0,0,0,1,48,3,7,1,1,1,1,1,0,3,1,0,0,8,8,-1,-1,-1,-1,0,3,2,3,2
2008,529,1,27,16,3,2,2,2,0,0,1981,5,0,0,7,1,25,3,1,0,0,2,0,11,52,35,19,15,2,1,40,2,1,1,52,1,69.2,37.9,27.5,31.5,2,0,2,1,1,7,4,7,7,7,7,1,7,0,3,5,0,0,8,7,0,5,3,0,9,0,0,0,1,7,4,5,1,1,1,1,3,3,3,8,1,1,0,0,7,2,0,4,1,3,2,7,7,0,8,2,0,0,0,9,0,9,8,9,1,1,1,1,1,2,1,0,0,2,0,1,5,0,3,3,1,3,3,2
